codigo,exist_edu,exist_cult,exist_patr,exist_saude,exist_assist,exist_seg_al,exist_dir_mulh,exist_cri_adol,atv_edu,atv_cult,atv_patri,atv_saude,atv_assist,atv_seg_al,atv_dir_mulh,atv_cri_adol,delib_edu,delib_cult,delib_pres_patri,delib_saude,delib_seg_al,delib_cri_adol,consult_sau,consult_seg_al,consult_cri_adol,consult_educ,consult_cult,consult_patri,norm_edu,norm_cult,norm_patri,norm_sau,norm_seg_ali,norm_cri_adol,fisc_edu,fisc_cult,fisc_patri,fisc_sau,fisc_seg_ali,fisc_cri_adol,d_atv_edu,d_atv_cult,d_atv_patri,d_atv_saude,d_atv_assist,d_atv_seg_al,d_atv_dir_mulh,d_atv_cri_adol,soma_exist_cons,soma_atv_cons,soma_delib_cons,soma_consult_cons,soma_norm_cons,soma_fisc_cons,eq1_exist,eq1_atv,eq1_delib,eq1_consult,eq1_norm,eq1_fisc,grau_part,municipio,estado,_merge
5204557,1,0,0,1,1,0,0,1,4,0,0,9,12,0,0,4,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,3,2,3,3.5,3.5,2.6666667,3.5,2.6666667,3.5,3.05,Prefeitura Municipal de Caldazinha - GO,GO,matched (3)
5204607,1,0,0,1,1,0,0,0,10,0,0,10,11,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de Campestre de Goiás - GO,GO,matched (3)
5204656,1,0,0,1,1,0,0,1,12,0,0,2,6,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,4,3,2,2,1,2,3.5,2.875,2.6666667,2.6666667,1.8333334,2.6666667,2.7,Prefeitura Municipal de Campinaçu - GO,GO,matched (3)
5204706,1,1,0,1,1,0,0,1,2,0,0,12,6,0,0,12,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,4,1,1,2,3.5,3.5,4.3333335,1.8333334,1.8333334,2.6666667,3.4000001,Prefeitura Municipal de Campinorte - GO,GO,matched (3)
5204805,1,1,0,1,1,1,0,1,4,0,0,12,10,2,0,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,5,5,4,1,1,2,4.125,4.125,4.3333335,1.8333334,1.8333334,2.6666667,3.5500002,Prefeitura Municipal de Campo Alegre de Goiás - GO,GO,matched (3)
5204854,1,0,0,1,1,0,0,1,1,0,0,10,3,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,2,0,3,3.5,3.5,1.8333334,2.6666667,1,3.5,2.4166667,Prefeitura Municipal de Campo Limpo de Goiás - GO,GO,matched (3)
5204904,1,0,0,1,1,0,0,1,9,0,0,9,6,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,2,3.5,3.5,3.5,1.8333334,1.8333334,2.6666667,3.0416667,Prefeitura Municipal de Campos Belos - GO,GO,matched (3)
5204953,1,0,0,1,1,1,0,1,6,0,0,12,10,0,0,6,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,1,3.5,3.5,3.5,2.6666667,2.6666667,1.8333334,3.1333334,Prefeitura Municipal de Campos Verdes - GO,GO,matched (3)
5205000,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,8,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,1,3,3.5,3.5,3.5,3.5,1.8333334,3.5,3.3166666,Prefeitura Municipal de Carmo do Rio Verde - GO,GO,matched (3)
5205059,1,0,0,1,1,0,0,1,5,0,0,12,13,0,0,6,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Castelândia - GO,GO,matched (3)
5205109,1,0,1,1,1,0,0,1,120,0,3,48,13,0,0,6,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,5,5,3,3,2,3,4.125,4.125,3.5,3.5,2.6666667,3.5,3.5583334,Prefeitura Municipal de Catalão - GO,GO,matched (3)
5205208,1,0,0,1,1,0,0,1,12,0,0,12,7,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,0,1,1,3,3.5,3.5,1,1.8333334,1.8333334,3.5,2.0583334,Prefeitura Municipal de Caturaí - GO,GO,matched (3)
5205307,1,1,0,1,1,0,1,1,3,0,0,12,18,0,0,14,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,2,2,0,2,3.5,3.5,2.6666667,2.6666667,1,2.6666667,2.6833334,,,master only (1)
5205406,1,0,0,1,1,0,1,1,12,0,0,16,5,0,0,12,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,3,3.5,3.5,3.5,2.6666667,2.6666667,3.5,3.3166666,Prefeitura Municipal de Ceres - GO,GO,matched (3)
5205455,1,0,0,1,1,1,0,1,1,0,0,12,5,4,0,4,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,5,5,4,4,1,4,4.125,4.125,4.3333335,4.3333335,1.8333334,4.3333335,4.0083332,Prefeitura Municipal de Cezarina - GO,GO,matched (3)
5205471,1,1,0,1,1,1,0,1,12,6,0,12,12,0,0,6,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,5,5,5,4,4,3,4.125,4.125,5.1666665,4.3333335,4.3333335,3.5,4.5500002,Prefeitura Municipal de Chapadão do Céu - GO,GO,matched (3)
5205497,1,0,0,1,1,0,0,1,22,0,0,14,15,0,0,15,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Prefeitura Municipal de Cidade Ocidental - GO,GO,matched (3)
5205513,1,0,0,1,1,1,0,1,4,0,0,12,12,0,0,12,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,4,2,2,3.5,3.5,2.6666667,4.3333335,2.6666667,2.6666667,3.05,Prefeitura Municipal de Cocalzinho de Goiás - GO,GO,matched (3)
5205521,1,1,0,1,1,0,0,1,4,0,0,12,12,0,0,4,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,4,4,4,4,4,4,3.5,3.5,4.3333335,4.3333335,4.3333335,4.3333335,4.1333337,Prefeitura Municipal de Colinas do Sul - GO,GO,matched (3)
5205703,1,0,0,1,1,0,0,1,3,0,0,10,12,0,0,10,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,4,2,3,1,0,3.5,3.5,2.6666667,3.5,1.8333334,1,2.6833334,Prefeitura Municipal de Córrego do Ouro - GO,GO,matched (3)
5205802,1,1,0,1,1,1,0,1,10,2,0,16,15,1,0,2,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,6,6,2,5,3,2,4.75,4.75,2.6666667,5.1666665,3.5,2.6666667,3.5333333,,,master only (1)
5205901,1,0,0,1,1,0,0,1,1,0,0,12,15,0,0,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,0,2,3.5,3.5,3.5,1.8333334,1,2.6666667,2.95,Prefeitura Municipal de Corumbaíba - GO,GO,matched (3)
5206206,1,0,1,1,1,1,0,1,12,0,0,13,12,0,0,4,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,4,4,2,2,3.5,3.5,4.3333335,4.3333335,2.6666667,2.6666667,3.7666669,Prefeitura Municipal de Cristalina - GO,GO,matched (3)
5206305,1,0,0,1,1,0,0,1,3,0,0,12,12,0,0,6,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Cristianópolis - GO,GO,matched (3)
5206404,1,1,0,1,1,0,0,1,12,2,0,12,6,0,0,3,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,5,5,3,4,2,3,4.125,4.125,3.5,4.3333335,2.6666667,3.5,3.6500001,Prefeitura Municipal de Crixás - GO,GO,matched (3)
5206503,1,0,0,1,1,0,0,1,2,0,0,12,15,0,0,3,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,master only (1)
5206602,1,0,0,1,1,0,0,1,2,0,0,15,6,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4,3,2,2,2,2,3.5,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7916667,Prefeitura Municipal de Cumari - GO,GO,matched (3)
5206701,1,0,0,1,1,0,0,1,2,0,0,12,12,0,0,12,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,2,1,3,3.5,3.5,2.6666667,2.6666667,1.8333334,3.5,2.8666668,Prefeitura Municipal de Damianópolis - GO,GO,matched (3)
5206800,1,0,0,1,1,0,0,0,6,0,0,12,12,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,2,2,2,2,2.875,2.875,2.6666667,2.6666667,2.6666667,2.6666667,2.7166667,Prefeitura Municipal de Damolândia - GO,GO,matched (3)
5206909,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,2,1,3,3.5,3.5,1.8333334,2.6666667,1.8333334,3.5,2.5083334,Prefeitura Municipal de Davinópolis - GO,GO,matched (3)
5207105,1,0,0,1,1,0,0,1,4,0,0,12,12,0,0,6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,2,2,3,3.5,3.5,2.6666667,2.6666667,2.6666667,3.5,2.9583335,Prefeitura Municipal de Diorama - GO,GO,matched (3)
5207253,1,0,0,1,1,0,0,1,2,0,0,12,12,0,0,6,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,3,2,3,3.5,3.5,3.5,3.5,2.6666667,3.5,3.4083333,Prefeitura Municipal de Doverlândia - GO,GO,matched (3)
5207352,1,0,0,1,1,0,0,1,0,0,0,12,4,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,3,2,2,3,1,2,2.875,2.25,2.6666667,3.5,1.8333334,2.6666667,2.6416667,Prefeitura Municipal de Edealina - GO,GO,matched (3)
5207402,1,0,0,1,1,0,0,1,4,0,0,12,12,0,0,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,1,1,2,3.5,3.5,3.5,1.8333334,1.8333334,2.6666667,3.0416667,Prefeitura Municipal de Edéia - GO,GO,matched (3)
5207501,1,0,0,1,1,0,0,0,5,0,0,3,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,3,1,1,1,2,2.875,2.875,1.8333334,1.8333334,1.8333334,2.6666667,2.175,Prefeitura Municipal de Estrela do Norte - GO,GO,matched (3)
5207535,1,0,0,1,1,1,0,1,20,0,0,22,12,0,0,4,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,4,3,3,3.5,3.5,3.5,4.3333335,3.5,3.5,3.5916667,Prefeitura Municipal de Faina - GO,GO,matched (3)
5207600,1,0,0,1,1,0,0,1,0,0,0,24,5,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,3,3,3,2.875,2.875,3.5,3.5,3.5,3.5,3.3499999,,,master only (1)
5207808,1,0,0,1,1,0,0,1,0,0,0,12,12,0,0,6,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,3,3,3,1,1,2,2.875,2.875,3.5,1.8333334,1.8333334,2.6666667,2.8916667,Prefeitura Municipal de Firminópolis - GO,GO,matched (3)
5207907,1,0,0,1,1,0,0,1,0,0,0,12,12,0,0,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,2,2,3,2.875,2.875,3.5,2.6666667,2.6666667,3.5,3.1666667,Prefeitura Municipal de Flores de Goiás - GO,GO,matched (3)
5208004,1,1,1,1,1,1,0,1,48,0,0,12,6,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,4,4,6,6,6,6,3.5,3.5,6,6,6,6,5.4000001,Prefeitura Municipal de Formosa - GO,GO,matched (3)
5208103,1,0,0,1,1,0,0,1,4,0,0,12,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,4,3,3,0,0,2,3.5,2.875,3.5,1,1,2.6666667,2.7833333,Prefeitura Municipal de Formoso - GO,GO,matched (3)
5208152,1,0,0,1,1,0,0,1,12,0,0,12,12,0,0,12,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,2,3,3,3.5,3.5,2.6666667,2.6666667,3.5,3.5,3.05,Prefeitura Municipal de Gameleira de Goiás - GO,GO,matched (3)
5208301,1,0,0,1,1,0,0,1,3,0,0,7,4,0,0,12,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,3,2,3,3.5,3.5,2.6666667,3.5,2.6666667,3.5,3.05,Prefeitura Municipal de Divinópolis de Goiás - GO,GO,matched (3)
5208400,1,1,0,1,1,0,0,1,3,0,0,12,9,0,0,4,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,4,4,4,1,1,1,3.5,3.5,4.3333335,1.8333334,1.8333334,1.8333334,3.3083334,Prefeitura Municipal de Goianápolis - GO,GO,matched (3)
5208509,1,1,0,1,1,0,0,1,6,2,0,6,6,0,0,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,1,2,2,4,4.125,4.125,1.8333334,2.6666667,2.6666667,4.3333335,2.8416667,Prefeitura Municipal de Goiandira - GO,GO,matched (3)
5208608,1,1,0,1,1,1,1,1,20,0,0,10,8,0,0,6,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,5,5,2,2,3.5,3.5,5.1666665,5.1666665,2.6666667,2.6666667,4.2166667,Prefeitura Municipal de Goianésia - GO,GO,matched (3)
5208707,1,1,1,1,1,1,1,1,170,120,11,14,48,15,7,44,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,6,5,5,6,6,6,6,5.1666665,5.1666665,6,5.8166666,Prefeitura Municipal de Goiânia - GO,GO,matched (3)
5208806,0,1,0,1,1,0,0,0,0,10,0,12,8,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,3,3,2,1,1,2,2.875,2.875,2.6666667,1.8333334,1.8333334,2.6666667,2.5333333,Prefeitura Municipal de Goianira - GO,GO,matched (3)
5208905,1,1,0,1,1,1,1,1,7,4,0,12,14,0,12,12,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,6,6,4,4,4,4,4.75,4.75,4.3333335,4.3333335,4.3333335,4.3333335,4.4333334,Prefeitura Municipal de Goiás - GO,GO,matched (3)
5209101,1,1,1,1,1,0,0,1,6,0,0,12,9,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,4,3,5,5,5,5,3.5,2.875,5.1666665,5.1666665,5.1666665,5.1666665,4.6916666,Prefeitura Municipal de Goiatuba - GO,GO,matched (3)
5209150,1,0,0,1,1,0,0,1,0,0,0,18,7,0,0,12,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,3,1,3,2.875,2.875,2.6666667,3.5,1.8333334,3.5,2.8083334,Prefeitura Municipal de Gouvelândia - GO,GO,matched (3)
5209200,1,0,0,1,1,0,0,1,12,0,0,12,8,0,0,8,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,3,3.5,3.5,3.5,1.8333334,1.8333334,3.5,3.1333334,Prefeitura Municipal de Guapó - GO,GO,matched (3)
5209291,1,0,0,1,1,0,0,1,6,0,0,12,8,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,4,3,3,3,3,3,3.5,2.875,3.5,3.5,3.5,3.5,3.425,Prefeitura Municipal de Guaraíta - GO,GO,matched (3)
5209408,1,0,0,1,1,0,0,1,4,0,0,5,6,0,0,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,,,master only (1)
5209457,1,0,0,1,1,0,0,1,0,0,0,12,12,0,0,5,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,3,3,2,3,2.875,2.875,3.5,3.5,2.6666667,3.5,3.2583334,Prefeitura Municipal de Guarinos - GO,GO,matched (3)
5209606,1,0,0,1,1,0,0,1,6,0,0,12,12,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,2,1,0,2,3.5,3.5,2.6666667,1.8333334,1,2.6666667,2.5916667,Prefeitura Municipal de Heitoraí - GO,GO,matched (3)
5209705,1,0,0,1,1,0,0,0,0,0,0,12,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,2,0,1,2.25,2.25,1.8333334,2.6666667,1,1.8333334,1.9333334,,,master only (1)
5209804,1,0,0,1,1,0,0,1,6,0,0,12,4,0,0,12,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,4,3,2,1,1,3.5,3.5,3.5,2.6666667,1.8333334,1.8333334,3.0416667,Prefeitura Municipal de Hidrolina - GO,GO,matched (3)
5209903,1,1,0,1,1,1,1,1,1,0,0,7,18,0,0,6,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,5,2,4,3.5,3.5,3.5,5.1666665,2.6666667,4.3333335,3.6833334,Prefeitura Municipal de Iaciara - GO,GO,matched (3)
5209937,1,0,0,1,1,1,0,1,10,0,0,14,13,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,4,3,3,4,3,3,3.5,2.875,3.5,4.3333335,3.5,3.5,3.5166667,Prefeitura Municipal de Inaciolândia - GO,GO,matched (3)
5209952,1,0,0,1,1,1,0,1,12,0,0,12,16,4,0,8,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,5,5,3,2,2,3,4.125,4.125,3.5,2.6666667,2.6666667,3.5,3.4666667,Prefeitura Municipal de Indiara - GO,GO,matched (3)
5210000,1,1,0,1,1,0,0,1,0,12,0,18,11,0,0,12,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,4,4,2,1,0,4,3.5,3.5,2.6666667,1.8333334,1,4.3333335,2.7750001,Prefeitura Municipal de Inhumas - GO,GO,matched (3)
5210109,1,1,0,1,1,0,0,1,24,2,0,12,6,0,0,5,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,5,5,3,3,2,4,4.125,4.125,3.5,3.5,2.6666667,4.3333335,3.6500001,Prefeitura Municipal de Ipameri - GO,GO,matched (3)
5210158,1,0,0,1,1,0,0,1,12,0,0,8,6,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,2,2,3,3.5,3.5,2.6666667,2.6666667,2.6666667,3.5,2.9583335,Prefeitura Municipal de Ipiranga de Goiás - GO,GO,matched (3)
5210208,1,1,0,1,1,1,0,1,22,12,0,12,12,2,0,6,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,6,6,5,2,2,2,4.75,4.75,5.1666665,2.6666667,2.6666667,2.6666667,4.2416668,Prefeitura Municipal de Iporá - GO,GO,matched (3)
5210307,1,0,0,1,1,0,0,1,1,0,0,12,12,0,0,12,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,1,1,3,3.5,3.5,3.5,1.8333334,1.8333334,3.5,3.1333334,Prefeitura Municipal de Israelândia - GO,GO,matched (3)
5210406,1,1,1,1,1,1,0,1,12,0,0,16,12,6,0,12,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,5,5,5,2,4,5,4.125,4.125,5.1666665,2.6666667,4.3333335,5.1666665,4.5499997,,,master only (1)
5210562,1,0,0,1,1,1,0,1,6,0,0,12,10,4,0,2,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,5,5,3,2,1,2,4.125,4.125,3.5,2.6666667,1.8333334,2.6666667,3.2833333,Prefeitura Municipal de Itaguari - GO,GO,matched (3)
5210604,1,0,0,1,1,0,0,1,12,0,0,12,11,0,0,3,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,4,4,3,2,2,2,3.5,3.5,3.5,2.6666667,2.6666667,2.6666667,3.2250001,Prefeitura Municipal de Itaguaru - GO,GO,matched (3)
5210802,1,1,0,1,1,0,0,1,12,0,0,12,11,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,1,4,1,3,3.5,3.5,1.8333334,4.3333335,1.8333334,3.5,2.6916666,Prefeitura Municipal de Itajá - GO,GO,matched (3)
5210901,1,0,0,1,1,0,1,1,0,0,0,11,10,0,0,12,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,3,3,2,2.875,2.875,2.6666667,3.5,3.5,2.6666667,2.9000001,Prefeitura Municipal de Itapaci - GO,GO,matched (3)
5211008,1,0,0,1,1,0,0,1,4,0,0,12,12,0,0,12,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,3,2,1,2,3.5,3.5,3.5,2.6666667,1.8333334,2.6666667,3.1333334,Prefeitura Municipal de Itapirapuã - GO,GO,matched (3)
5211206,1,0,0,1,1,0,1,1,20,0,0,12,12,0,12,6,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,5,5,2,2,1,2,4.125,4.125,2.6666667,2.6666667,1.8333334,2.6666667,2.925,Prefeitura Municipal de Itapuranga - GO,GO,matched (3)
5211305,1,0,0,1,1,0,0,1,12,0,0,17,12,0,0,12,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,2,3,2,3,3.5,3.5,2.6666667,3.5,2.6666667,3.5,3.05,Prefeitura Municipal de Itarumã - GO,GO,matched (3)
5211404,1,0,0,1,1,0,0,1,0,0,0,6,10,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,3,3,2,1,1,2,2.875,2.875,2.6666667,1.8333334,1.8333334,2.6666667,2.5333333,Prefeitura Municipal de Itauçu - GO,GO,matched (3)
5211503,1,1,0,1,1,1,1,1,12,0,0,12,12,0,0,12,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,4,4,5,5,3,3,3.5,3.5,5.1666665,5.1666665,3.5,3.5,4.4000001,Prefeitura Municipal de Itumbiara - GO,GO,matched (3)
5211602,1,0,0,1,1,0,0,1,0,0,0,12,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,1,1,1,2.875,2.25,3.5,1.8333334,1.8333334,1.8333334,2.7249999,Prefeitura Municipal de Ivolândia - GO,GO,matched (3)
