code_muni,edu,saude,assit_des_soc,turismo,cultura,habitacao,meio_ambiente,transporte,des_urbano,san_bas,gest_agua,res_solid,soma,eq1
2904803,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2904852,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2904902,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905008,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2905107,1,1,0,0,0,0,1,0,1,0,0,0,4,2.6666667
2905156,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2905206,0,0,1,0,0,0,1,1,0,0,0,1,4,2.6666667
2905305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905404,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905503,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905602,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2905701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905800,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2905909,0,1,1,0,0,0,0,0,0,1,0,1,4,2.6666667
2906006,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2906105,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906402,0,0,1,0,0,0,1,0,0,0,1,0,3,2.25
2906501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906600,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906709,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906808,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2906824,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2906857,0,0,1,0,1,0,1,1,1,0,1,1,7,3.9166667
2906873,0,0,0,0,1,0,1,1,0,0,1,1,5,3.0833333
2906899,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907004,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2907103,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907202,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907301,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2907400,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2907509,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2907558,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2907608,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907707,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2907806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2907905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2908002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2908101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2908200,0,0,0,0,0,0,1,1,1,0,0,0,3,2.25
2908309,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2908408,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2908507,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2908606,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2908705,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2908804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2908903,0,0,0,0,0,0,0,0,1,0,1,0,2,1.8333334
2909000,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2909109,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2909208,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
2909307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2909406,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2909505,0,0,0,0,1,1,1,0,1,1,0,1,6,3.5
2909604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2909703,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2909802,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2909901,0,0,0,0,0,0,1,0,0,1,1,1,4,2.6666667
2910008,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2910057,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2910107,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2910206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2910305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2910404,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2910503,0,0,0,0,0,0,1,0,0,1,0,0,2,1.8333334
2910602,0,0,0,0,0,1,0,0,0,0,0,0,1,1.4166666
2910701,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2910727,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2910750,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2910776,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2910800,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2910859,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2910909,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2911006,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2911105,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2911204,1,1,1,0,1,1,1,0,1,1,1,1,10,5.1666665
2911253,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2911303,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2911402,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2911501,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2911600,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2911659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2911709,0,0,1,0,0,0,1,0,1,1,0,1,5,3.0833333
2911808,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2911857,0,0,0,0,0,0,1,1,0,0,1,1,4,2.6666667
2911907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912004,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2912103,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2912202,1,1,0,1,1,1,1,0,0,1,0,1,8,4.3333335
2912301,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2912400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912509,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2912608,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912707,1,1,1,0,1,1,1,0,1,1,1,1,10,5.1666665
2912806,0,0,0,0,0,0,1,0,1,0,0,1,3,2.25
2912905,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2913002,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2913101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2913200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2913309,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2913408,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
2913457,1,1,1,1,1,1,1,0,1,1,0,1,10,5.1666665
2913507,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2913606,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2913705,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2913804,1,0,0,0,0,0,1,0,0,0,1,0,3,2.25
2913903,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2914000,0,0,1,0,0,0,0,1,1,0,0,0,3,2.25
2914109,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2914208,0,0,0,0,0,1,1,0,1,0,0,1,4,2.6666667
2914307,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2914406,0,0,1,0,0,0,1,0,0,0,0,0,2,1.8333334
2914505,0,0,1,0,0,1,1,0,0,1,1,1,6,3.5
2914604,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2914653,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2914703,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2914802,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2914901,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2915007,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2915106,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2915205,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2915304,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2915353,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2915403,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2915502,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2915601,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2915700,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2915809,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2915908,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2916005,0,0,0,0,0,0,1,0,1,0,0,1,3,2.25
2916104,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2916203,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2916302,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2916401,1,1,0,0,1,0,1,0,0,1,0,1,6,3.5
2916500,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2916609,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2916708,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2916807,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2916856,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2916906,0,0,0,0,1,0,1,0,1,1,0,0,4,2.6666667
2917003,0,0,0,0,1,0,1,1,0,0,1,1,5,3.0833333
2917102,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2917201,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2917300,1,0,1,0,0,1,1,0,1,1,1,0,7,3.9166667
2917334,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2917359,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2917409,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2917508,1,1,0,1,0,0,1,0,0,0,0,0,4,2.6666667
2917607,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2917706,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2917805,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2917904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2918001,0,0,0,1,1,0,0,0,1,1,0,0,4,2.6666667
2918100,0,0,1,0,0,0,0,0,1,0,0,0,2,1.8333334
2918209,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2918308,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2918357,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2918407,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2918456,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2918506,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2918555,1,1,1,1,1,1,1,1,1,1,0,0,10,5.1666665
2918605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2918704,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2918753,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2918803,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2918902,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2919009,1,1,1,1,1,1,1,1,1,0,1,1,11,5.5833335
2919058,1,1,1,1,1,1,1,1,1,1,0,0,10,5.1666665
2919108,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2919157,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2919207,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2919306,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2919405,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2919504,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2919553,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2919603,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2919702,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2919801,1,1,0,0,0,0,1,0,0,0,0,1,4,2.6666667
2919900,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2919926,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2919959,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2920007,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2920106,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2920205,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2920304,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2920403,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2920452,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2920502,0,0,0,0,1,1,1,0,0,1,1,1,6,3.5
2920601,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2920700,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2920809,1,1,0,1,1,1,1,0,0,1,1,1,9,4.75
2920908,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2921005,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921054,0,0,0,0,0,0,1,0,1,1,0,1,4,2.6666667
2921104,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2921203,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921302,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921401,1,1,0,0,0,0,1,0,1,0,0,1,5,3.0833333
2921450,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921500,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921609,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2921708,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2921807,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2921906,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2922003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922052,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922201,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922250,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922300,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922409,0,0,0,0,0,0,1,0,1,0,0,0,2,1.8333334
2922508,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922607,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2922656,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2922706,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
2922730,0,0,1,0,0,0,0,1,0,0,0,0,2,1.8333334
2922755,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2922805,0,1,0,0,0,1,1,0,1,0,0,1,5,3.0833333
2922854,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2922904,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923035,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2923050,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923100,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923209,1,1,1,1,1,1,1,0,1,1,0,1,10,5.1666665
2923308,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2923357,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923407,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2923506,0,0,1,0,0,0,1,0,0,0,0,0,2,1.8333334
2923605,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2923704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923803,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2923902,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2924009,0,0,0,0,0,0,1,0,1,0,1,1,4,2.6666667
2924058,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2924108,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2924207,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2924306,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2924405,0,1,1,0,0,0,0,0,0,1,0,1,4,2.6666667
2924504,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2924603,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2924652,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4166666
2924678,0,0,1,1,0,1,0,0,0,0,0,0,3,2.25
2924702,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2924801,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2924900,0,0,0,0,1,0,1,0,0,0,1,0,3,2.25
2925006,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2925105,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
2925204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925253,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2925303,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2925402,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2925501,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925600,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2925709,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2925758,1,1,0,0,0,0,0,0,0,0,0,0,2,1.8333334
2925808,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2925907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2925931,0,0,0,0,1,0,1,1,0,0,1,1,5,3.0833333
2925956,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2926004,0,1,1,0,0,0,0,0,0,1,0,1,4,2.6666667
2926103,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2926202,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2926301,0,1,1,0,0,0,1,0,0,0,0,0,3,2.25
2926400,1,1,1,1,0,0,1,0,1,0,0,0,6,3.5
2926509,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2926608,1,1,1,1,1,0,1,1,1,1,0,1,10,5.1666665
2926657,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2926707,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2926806,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
2926905,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2927002,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2927101,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2927200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2927309,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2927408,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2927507,0,0,0,0,0,1,1,0,0,0,1,0,3,2.25
2927606,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
2927705,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2927804,0,0,0,0,1,0,1,0,0,0,0,1,3,2.25
2927903,1,1,1,1,1,1,1,1,1,1,0,0,10,5.1666665
2928000,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2928059,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2928109,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2928208,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2928307,0,0,0,0,0,0,0,0,0,1,1,0,2,1.8333334
2928406,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2928505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2928604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2928703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2928802,0,0,1,0,0,1,0,0,0,0,1,0,3,2.25
2928901,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2928950,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2929008,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929057,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929107,0,1,0,0,0,0,1,0,1,0,0,0,3,2.25
2929206,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929255,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2929305,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929354,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2929370,0,0,1,0,1,0,1,1,0,0,1,0,5,3.0833333
2929404,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2929503,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929602,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2929701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929750,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929800,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929909,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2930006,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2930105,0,0,0,0,0,0,1,0,0,0,0,1,2,1.8333334
2930154,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930204,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930303,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930402,1,0,0,0,1,0,1,0,1,0,0,0,4,2.6666667
2930501,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2930600,0,0,0,0,1,0,1,1,1,1,1,1,7,3.9166667
2930709,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930758,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930766,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
2930774,0,0,0,0,0,0,1,0,0,1,1,1,4,2.6666667
2930808,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2930907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2931004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2931053,1,1,1,1,1,1,1,1,1,1,1,1,12,6
2931103,0,0,0,0,0,0,1,1,0,1,0,0,3,2.25
2931202,1,1,1,1,1,1,1,0,1,0,0,0,8,4.3333335
2931301,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2931350,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2931400,0,0,1,0,0,0,1,0,0,0,1,0,3,2.25
2931509,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4166666
2931608,1,1,1,0,1,1,1,0,1,1,1,1,10,5.1666665
2931707,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2931806,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
2931905,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2932002,0,0,1,1,1,1,1,1,1,1,1,1,10,5.1666665
2932101,1,1,0,0,1,0,1,0,1,1,1,1,8,4.3333335
2932200,1,0,1,1,1,1,1,1,1,1,1,1,11,5.5833335
2932309,0,1,0,0,0,0,1,0,1,0,0,1,4,2.6666667
2932408,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4166666
2932457,1,1,0,0,0,0,1,0,1,0,1,0,5,3.0833333
2932507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2932606,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4166666
2932705,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2932804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2932903,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933000,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4166666
2933059,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2933109,0,0,0,0,1,0,1,1,0,0,1,1,5,3.0833333
2933158,0,0,0,0,0,0,1,0,0,1,0,1,3,2.25
2933174,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933208,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933257,0,0,0,0,0,0,1,0,1,0,0,1,3,2.25
2933307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933406,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2933455,1,1,1,0,1,1,1,1,1,1,1,1,11,5.5833335
2933505,1,1,1,0,1,1,1,0,1,1,1,1,10,5.1666665
2933604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3100104,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3100203,0,1,0,0,0,0,0,0,1,1,1,1,5,3.0833333
3100302,0,1,0,1,0,0,0,0,0,0,1,1,4,2.6666667
3100401,0,1,0,0,0,0,0,0,1,1,0,0,3,2.25
3100500,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4166666
3100609,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3100708,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3100807,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3100906,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3101003,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3101102,0,1,0,0,0,0,0,0,0,1,0,0,2,1.8333334
3101201,0,1,0,0,0,0,1,0,0,0,0,1,3,2.25
3101300,0,1,0,0,0,0,1,0,0,0,0,0,2,1.8333334
3101409,0,1,0,0,0,0,1,0,0,0,0,1,3,2.25
3101508,0,1,0,1,0,0,0,0,0,0,1,0,3,2.25
3101607,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3101631,1,1,1,0,1,1,1,0,1,1,1,1,10,5.1666665
3101706,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3101805,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3101904,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3102001,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3102050,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3102100,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3102209,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3102308,0,1,0,0,0,0,0,0,1,0,0,1,3,2.25
3102407,0,1,0,1,0,0,0,1,1,0,0,0,4,2.6666667
3102506,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3102605,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3102704,0,1,1,0,0,0,0,0,0,0,0,0,2,1.8333334
3102803,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3102852,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3102902,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3103009,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3103108,0,1,0,0,0,0,0,0,1,0,0,0,2,1.8333334
3103207,0,1,0,0,0,0,0,0,0,0,0,1,2,1.8333334
3103306,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3103405,0,1,1,0,0,0,0,0,1,0,0,0,3,2.25
3103504,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3103603,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3103702,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3103751,0,1,0,0,0,0,1,0,0,1,0,1,4,2.6666667
3103801,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3103900,0,1,0,0,0,0,1,0,0,1,0,1,4,2.6666667
3104007,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3104106,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3104205,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3104304,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
3104403,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4166666
